,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
303,XT,mujets,up,4,0,2.5,600,1000,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.22951802658020512
342,XXT,mujets,central,5,0,2.5,20,1000,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)
343,XXT,mujets,central,4,0,2.5,20,1000,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)
344,XXT,mujets,down,5,0,2.5,20,30,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.10171273767682022
345,XXT,mujets,down,5,0,2.5,30,50,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.056704043402058625
346,XXT,mujets,down,5,0,2.5,50,70,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.04365347237118509
347,XXT,mujets,down,5,0,2.5,70,100,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.038575701858341305
348,XXT,mujets,down,5,0,2.5,100,140,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.053222592580444046
349,XXT,mujets,down,5,0,2.5,140,200,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.07340222918910419
350,XXT,mujets,down,5,0,2.5,200,300,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.07713055976851824
351,XXT,mujets,down,5,0,2.5,300,600,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.05280871678608113
352,XXT,mujets,down,5,0,2.5,600,1000,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.06996581996833016
353,XXT,mujets,down,4,0,2.5,20,30,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.3559945818688708
354,XXT,mujets,down,4,0,2.5,30,50,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.19846415190720518
355,XXT,mujets,down,4,0,2.5,50,70,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.1527871532991478
356,XXT,mujets,down,4,0,2.5,70,100,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.13501495650419457
357,XXT,mujets,down,4,0,2.5,100,140,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.18627907403155416
358,XXT,mujets,down,4,0,2.5,140,200,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.25690780216186465
359,XXT,mujets,down,4,0,2.5,200,300,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.2699569591898138
360,XXT,mujets,down,4,0,2.5,300,600,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.18483050875128396
361,XXT,mujets,down,4,0,2.5,600,1000,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)-0.24488036988915557
362,XXT,mujets,up,5,0,2.5,20,30,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.10171273767682022
363,XXT,mujets,up,5,0,2.5,30,50,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.056704043402058625
364,XXT,mujets,up,5,0,2.5,50,70,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.04365347237118509
365,XXT,mujets,up,5,0,2.5,70,100,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.038575701858341305
366,XXT,mujets,up,5,0,2.5,100,140,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.053222592580444046
367,XXT,mujets,up,5,0,2.5,140,200,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.07340222918910419
368,XXT,mujets,up,5,0,2.5,200,300,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.07713055976851824
369,XXT,mujets,up,5,0,2.5,300,600,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.05280871678608113
370,XXT,mujets,up,5,0,2.5,600,1000,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.06996581996833016
371,XXT,mujets,up,4,0,2.5,20,30,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.3559945818688708
372,XXT,mujets,up,4,0,2.5,30,50,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.19846415190720518
373,XXT,mujets,up,4,0,2.5,50,70,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.1527871532991478
374,XXT,mujets,up,4,0,2.5,70,100,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.13501495650419457
375,XXT,mujets,up,4,0,2.5,100,140,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.18627907403155416
376,XXT,mujets,up,4,0,2.5,140,200,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.25690780216186465
377,XXT,mujets,up,4,0,2.5,200,300,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.2699569591898138
378,XXT,mujets,up,4,0,2.5,300,600,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.18483050875128396
379,XXT,mujets,up,4,0,2.5,600,1000,0,1,0.980153*(1.+-0.000203793*x)/(1.+-8.70837e-05*x)+0.24488036988915557
130,L,mujets,down_correlated,5,0,2.5,20,30,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.03250892964783205
131,L,mujets,down_correlated,5,0,2.5,30,50,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.023626043605960337
132,L,mujets,down_correlated,5,0,2.5,50,70,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.018266139348651702
133,L,mujets,down_correlated,5,0,2.5,70,100,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.02071945913110911
134,L,mujets,down_correlated,5,0,2.5,100,140,0,1,1.01969*(1.+0.00642536*x)/(1.+0.00713009*x)-0.025773076875715974
